,FuelClass1,FuelClass2,FuelClass3,FuelClass4,FuelClass5,FuelClass6,Total
1996-03-01,0.011215119,0.025379106,0.0710615,0.42970964,0.07996304,0.008365357,0.19598413
1996-04-01,0.011125127,0.02522874,0.070640475,0.4286649,0.08427304,0.0,0.19126739
1996-05-01,0.010950896,0.024935815,0.06982028,0.42635074,0.07891342,0.0,0.18462041
1996-06-01,0.010707665,0.02452436,0.06866821,0.42295706,0.07346735,0.0,0.1773676
1996-07-01,0.010554939,0.024263391,0.06793749,0.4207932,0.06985105,0.0,0.17260687
1996-08-01,0.010777225,0.024630992,0.068966776,0.42413554,0.06850636,0.00015874043,0.17304009
1996-09-01,0.010824911,0.024710441,0.069189236,0.42484584,0.068498455,0.0011322842,0.17435533
1996-10-01,0.010859836,0.024768649,0.06935222,0.42536584,0.0685158,0.0034442185,0.17694072
1996-11-01,0.010921982,0.024871923,0.06964138,0.4263079,0.07123593,0.005432359,0.18210356
1996-12-01,0.010992146,0.024988292,0.06996722,0.42739475,0.07773916,6.3438596e-19,0.18368682
1997-01-01,0.010934081,0.024890104,0.06969229,0.4266421,0.075484596,6.2857703e-19,0.18100107
1997-02-01,0.010836253,0.024724873,0.06922965,0.4252956,0.07304822,6.166878e-19,0.177839
1997-03-01,0.010697402,0.02449007,0.06857219,0.42332888,0.070429444,5.9880675e-19,0.1741891
1997-04-01,0.010490923,0.024139848,0.06759157,0.42034242,0.06722054,5.7743917e-19,0.16944288
1997-05-01,0.010422249,0.024019554,0.06725475,0.41936326,0.06481024,5.6447936e-20,0.1665068
1997-06-01,0.010352097,0.023899766,0.06691934,0.4183348,0.06371869,0.0,0.1648899
1997-07-01,0.01029154,0.023796713,0.066630796,0.41743925,0.06300022,9.4461335e-05,0.16381373
1997-08-01,0.010290493,0.023794675,0.06662509,0.41742426,0.06290841,0.0008047262,0.16442339
1997-09-01,0.010313105,0.023832334,0.06673054,0.41776097,0.06291174,0.0021366973,0.16592441
1997-10-01,0.010363411,0.023916177,0.0669653,0.41850996,0.06446318,0.0031158936,0.16882396
1997-11-01,0.010427738,0.024023056,0.06726456,0.41946977,0.06852847,3.643306e-20,0.17024383
1997-12-01,0.010467113,0.02408802,0.067446455,0.420061,0.068239525,3.6065876e-20,0.17024112
1998-01-01,0.010403337,0.02397839,0.06713949,0.41913393,0.066834904,3.5264593e-20,0.16835612
1998-02-01,0.010268988,0.023748608,0.066496104,0.41715205,0.06471597,3.408965e-20,0.16522966
1998-03-01,0.0100914175,0.023444219,0.06564382,0.4145015,0.06220862,3.16159e-20,0.16138807
1998-04-01,0.009953408,0.023204096,0.06497146,0.41240826,0.059702702,0.0,0.15783167
1998-05-01,0.009765477,0.022880467,0.06406531,0.40954635,0.057508454,0.0,0.1542197
1998-06-01,0.009687732,0.02274621,0.06368939,0.4083532,0.05662791,5.7833313e-05,0.15280907
1998-07-01,0.009627717,0.022642057,0.063397765,0.40742472,0.05590814,0.0005706469,0.15214632
1998-08-01,0.009634386,0.022652518,0.06342705,0.40751833,0.055804588,0.0017571212,0.15327567
1998-09-01,0.009671272,0.022713995,0.063599184,0.40806752,0.055826493,0.003289824,0.15510076
1998-10-01,0.009718867,0.022793077,0.063820615,0.4087742,0.059690442,4.6539487e-19,0.156023
1998-11-01,0.009763868,0.022868015,0.06403044,0.4094437,0.059812456,4.6125855e-19,0.15647477
1998-12-01,0.009787227,0.02290621,0.06413739,0.40978625,0.059661407,4.52897e-19,0.15649223
1999-01-01,0.009736019,0.022816228,0.063885435,0.40898925,0.058733124,4.389629e-19,0.1551708
1999-02-01,0.009591768,0.022564659,0.06318104,0.40674633,0.056698956,3.52393e-19,0.15203643
1999-03-01,0.009460483,0.022333374,0.062533446,0.40467113,0.05465275,0.0,0.14898005
1999-04-01,0.009288701,0.02203398,0.061695144,0.40197092,0.052760106,0.0,0.14577793
1999-05-01,0.009126937,0.02175074,0.060902078,0.39939985,0.051005106,3.6336147e-05,0.1428212
1999-06-01,0.009006817,0.021539273,0.06030996,0.39746782,0.049693502,0.0003393029,0.14088885
1999-07-01,0.008946957,0.021432735,0.06001166,0.39648765,0.048950214,0.0012374222,0.14057899
1999-08-01,0.00897272,0.02147562,0.06013174,0.39687052,0.04896041,0.0024163749,0.14195687
1999-09-01,0.009012919,0.021542618,0.06031933,0.39746904,0.049883563,0.0022808737,0.1430393
1999-10-01,0.009057982,0.021617725,0.06052963,0.39813998,0.052477714,4.673518e-20,0.14368305
1999-11-01,0.009094291,0.021678232,0.06069905,0.39868048,0.052476596,4.619498e-20,0.14394817
1999-12-01,0.009114453,0.021711059,0.060790967,0.3989709,0.052379254,4.5003046e-20,0.14399573
2000-01-01,0.009078688,0.021646295,0.060609624,0.39837298,0.05173887,4.3383655e-20,0.14307348
